Proposed Section #,WeekNumberBeginningSunday,WeekNumberBeginningMonday,WeekNumISOMonday,fishery_name,water_body,location,section_num,event_date,day_type,period,week,month,year,fishery_day_index,fishery_week_index,fishery_month_index,catch_group,angler_type,estimate_type,mean_catch_period,mean_catch_daily,Species,LifeStage,Mark,Fate,Notes
Skagit.2.1,44,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/1/2024,weekday,44,44,11,2024,,5,,Chinook_Jack_UM_Released,Boat,BSS,,0.025166889,chinook,jack,UM,Released,
Skagit.2.2,44,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/1/2024,weekday,44,44,11,2024,,5,,Chinook_Jack_UM_Released,Bank,BSS,,0.001735648,chinook,jack,UM,Released,
Skagit.2.2,44,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/1/2024,weekday,44,44,11,2024,,5,,Chinook_Jack_UM_Released,Boat,BSS,,0.051201602,chinook,jack,UM,Released,
Skagit.3.0,44,44,44,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/1/2024,weekday,44,44,11,2024,,5,,Chinook_Jack_UM_Released,Bank,BSS,,0.013017356,chinook,jack,UM,Released,
Skagit.3.0,44,44,44,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/1/2024,weekday,44,44,11,2024,,5,,Chinook_Jack_UM_Released,Boat,BSS,,0.068558077,chinook,jack,UM,Released,
Skagit.4.0,44,44,44,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/1/2024,weekday,44,44,11,2024,,5,,Chinook_Jack_UM_Released,Bank,BSS,,0.004339119,chinook,jack,UM,Released,
Skagit.4.0,44,44,44,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/1/2024,weekday,44,44,11,2024,,5,,Chinook_Jack_UM_Released,Boat,BSS,,0.06682243,chinook,jack,UM,Released,
Skagit.1.0,44,44,44,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.009546061,chinook,jack,UM,Released,
Skagit.1.0,44,44,44,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.040787717,chinook,jack,UM,Released,
Skagit.2.1,44,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.005206943,chinook,jack,UM,Released,
Skagit.2.1,44,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.024299065,chinook,jack,UM,Released,
Skagit.2.2,44,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.003471295,chinook,jack,UM,Released,
Skagit.2.2,44,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.056408545,chinook,jack,UM,Released,
Skagit.3.0,44,44,44,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.016488652,chinook,jack,UM,Released,
Skagit.3.0,44,44,44,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.095460614,chinook,jack,UM,Released,
Skagit.4.0,44,44,44,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.014753004,chinook,jack,UM,Released,
Skagit.4.0,44,44,44,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/2/2024,weekend,44,44,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.104138852,chinook,jack,UM,Released,
Skagit.1.0,45,44,44,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.00694259,chinook,jack,UM,Released,
Skagit.1.0,45,44,44,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.028638184,chinook,jack,UM,Released,
Skagit.2.1,45,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.013017356,chinook,jack,UM,Released,
Skagit.2.1,45,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.034712951,chinook,jack,UM,Released,
Skagit.2.2,45,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.002603471,chinook,jack,UM,Released,
Skagit.2.2,45,44,44,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.052069426,chinook,jack,UM,Released,
Skagit.3.0,45,44,44,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.019092123,chinook,jack,UM,Released,
Skagit.3.0,45,44,44,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.092857143,chinook,jack,UM,Released,
Skagit.4.0,45,44,44,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.010413885,chinook,jack,UM,Released,
Skagit.4.0,45,44,44,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/3/2024,weekend,44,44,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.078104139,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Bank,BSS,,0.002603471,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Boat,BSS,,0.000867824,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Bank,BSS,,0.001735648,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Boat,BSS,,0.000867824,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Bank,BSS,,0,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Boat,BSS,,0.005206943,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Bank,BSS,,0.001735648,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Boat,BSS,,0.01388518,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Bank,BSS,,0.000867824,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/4/2024,weekday,45,45,11,2024,,1,,Chinook_Jack_UM_Released,Boat,BSS,,0.021695594,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Bank,BSS,,0.000867824,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Boat,BSS,,0.009546061,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Bank,BSS,,0.001735648,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Boat,BSS,,0.006074766,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Bank,BSS,,0.000867824,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Boat,BSS,,0.014753004,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Bank,BSS,,0.002603471,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Boat,BSS,,0.025166889,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Bank,BSS,,0.005206943,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/5/2024,weekday,45,45,11,2024,,2,,Chinook_Jack_UM_Released,Boat,BSS,,0.02082777,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Bank,BSS,,0.003471295,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Boat,BSS,,0.016488652,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Bank,BSS,,0.000867824,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Boat,BSS,,0.013017356,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Bank,BSS,,0.000867824,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Boat,BSS,,0.039919893,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Bank,BSS,,0.010413885,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Boat,BSS,,0.047730307,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Bank,BSS,,0.009546061,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/6/2024,weekday,45,45,11,2024,,3,,Chinook_Jack_UM_Released,Boat,BSS,,0.046862483,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Bank,BSS,,0.007810414,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Boat,BSS,,0.02082777,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Bank,BSS,,0.006074766,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Boat,BSS,,0.021695594,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Bank,BSS,,0.000867824,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Boat,BSS,,0.061615487,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Bank,BSS,,0.019092123,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Boat,BSS,,0.074632844,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Bank,BSS,,0.007810414,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/7/2024,weekday,45,45,11,2024,,4,,Chinook_Jack_UM_Released,Boat,BSS,,0.065086782,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Bank,BSS,,0.00694259,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Boat,BSS,,0.022563418,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Bank,BSS,,0.005206943,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Boat,BSS,,0.038184246,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Bank,BSS,,0.002603471,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Boat,BSS,,0.134512684,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Bank,BSS,,0.013017356,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Boat,BSS,,0.157943925,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Bank,BSS,,0.00694259,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/8/2024,weekday,45,45,11,2024,,5,,Chinook_Jack_UM_Released,Boat,BSS,,0.078104139,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.011281709,chinook,jack,UM,Released,
Skagit.1.0,45,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.032977303,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.010413885,chinook,jack,UM,Released,
Skagit.2.1,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.040787717,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.007810414,chinook,jack,UM,Released,
Skagit.2.2,45,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.120627503,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.029506008,chinook,jack,UM,Released,
Skagit.3.0,45,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.131041389,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Bank,BSS,,0.012149533,chinook,jack,UM,Released,
Skagit.4.0,45,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/9/2024,weekend,45,45,11,2024,,6,,Chinook_Jack_UM_Released,Boat,BSS,,0.100667557,chinook,jack,UM,Released,
Skagit.1.0,46,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.007810414,chinook,jack,UM,Released,
Skagit.1.0,46,45,45,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.028638184,chinook,jack,UM,Released,
Skagit.2.1,46,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.008678238,chinook,jack,UM,Released,
Skagit.2.1,46,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.047730307,chinook,jack,UM,Released,
Skagit.2.2,46,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.001735648,chinook,jack,UM,Released,
Skagit.2.2,46,45,45,Skagit fall salmon 2024,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.110213618,chinook,jack,UM,Released,
Skagit.3.0,46,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.028638184,chinook,jack,UM,Released,
Skagit.3.0,46,45,45,Skagit fall salmon 2024,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.111949266,chinook,jack,UM,Released,
Skagit.4.0,46,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Bank,BSS,,0.01388518,chinook,jack,UM,Released,
Skagit.4.0,46,45,45,Skagit fall salmon 2024,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,11/10/2024,weekend,45,45,11,2024,,7,,Chinook_Jack_UM_Released,Boat,BSS,,0.075500668,chinook,jack,UM,Released,
Skagit.1.0,46,46,46,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/11/2024,weekday,46,46,11,2024,,1,,Chinook_Jack_UM_Released,Bank,BSS,,0.000867824,chinook,jack,UM,Released,
Skagit.1.0,46,46,46,Skagit fall salmon 2024,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,11/11/2024,weekday,46,46,11,2024,,1,,Chinook_Jack_UM_Released,Boat,BSS,,0.012149533,chinook,jack,UM,Released,
